#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
475000,949.9999999913592,-2679949.6931586843,299.6652884771927,149
477500,954.999999991241,-2681497.7456808183,300.630844539913,149
480000,959.9999999911228,-2680411.7791820653,300.26307974858094,149
482500,964.9999999910045,-2678431.9324497096,299.8588625860614,149
485000,969.9999999908863,-2680107.5510752536,299.3491466321813,149
487500,974.9999999907681,-2679760.7028696164,300.5695816543866,149
490000,979.9999999906498,-2677621.178338336,300.3150846660381,149
492500,984.9999999905316,-2680863.2836151645,299.7212339406825,149
495000,989.9999999904134,-2679820.0845180843,298.78178219754716,149
497500,994.9999999902951,-2678797.4357677735,299.7746087396883,149
500000,999.9999999901769,-2680255.8583650365,300.5038751710502,149
502500,1004.9999999900587,-2678342.219846418,301.9872722930953,149
505000,1009.9999999899404,-2681995.5765271187,299.8567492413324,149
507500,1014.9999999898222,-2679432.8862527385,299.3245268040731,149
510000,1019.999999989704,-2681721.1298969854,300.54856654052264,149
512500,1024.9999999895858,-2680646.971711237,300.3057258014714,149
515000,1029.9999999894676,-2679486.415299177,299.17743350548477,149
517500,1034.9999999893494,-2678822.502345547,299.7866214127249,149
520000,1039.9999999892311,-2679415.972126512,301.44555784363496,149
522500,1044.999999989113,-2679108.8563620783,300.47878711806834,149
525000,1049.9999999889947,-2680633.9435703065,301.5207986213186,149
527500,1054.9999999888764,-2682725.305479169,300.77151415354723,149
530000,1059.9999999887582,-2680587.807970954,299.9173748060243,149
532500,1064.99999998864,-2682436.079406917,301.7735920471659,149
535000,1069.9999999885217,-2679032.0484138746,300.44100689767964,149
537500,1074.9999999884035,-2678981.794077227,300.6998630077121,149
540000,1079.9999999882853,-2679481.1826435924,300.4442552913701,149
542500,1084.999999988167,-2680323.007352298,300.24003277729844,149
545000,1089.9999999880488,-2679678.979476614,300.0449047985617,149
547500,1094.9999999879306,-2682927.534263557,300.71575403728275,149
550000,1099.9999999878123,-2679259.8441275414,300.22189357436525,149
552500,1104.999999987694,-2680440.7010262087,298.981046413501,149
555000,1109.9999999875758,-2680942.5234824475,300.0257876481668,149
557500,1114.9999999874576,-2678009.4271945655,300.69516814482057,149
560000,1119.9999999873394,-2680018.6842563264,300.5625675364221,149
562500,1124.9999999872211,-2679424.468118718,301.03152703775464,149
565000,1129.999999987103,-2680813.065477144,300.79583849163106,149
567500,1134.9999999869847,-2676520.213733256,299.37289606441544,149
570000,1139.9999999868664,-2679626.5414381977,301.49416888310515,149
572500,1144.9999999867482,-2683422.22549323,300.3583383052713,149
575000,1149.99999998663,-2679926.12481191,301.63922202116316,149
577500,1154.9999999865117,-2678756.150809683,299.84076444145205,149
580000,1159.9999999863935,-2678853.5327771604,301.1032467687346,149
582500,1164.9999999862753,-2679054.736534152,300.5670092378561,149
585000,1169.999999986157,-2678872.545639178,300.6448013997644,149
587500,1174.9999999860388,-2681179.6560249627,300.31980884554844,149
590000,1179.9999999859206,-2682151.9097700138,300.23080813149227,149
