#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
650000,1299.999999983083,-3392880.6062169224,299.9326209434469,130
652500,1304.9999999829647,-3389894.9738256205,299.73395428706027,130
655000,1309.9999999828465,-3389148.7155606933,299.80788894730784,130
657500,1314.9999999827282,-3391542.099019829,299.8567380407932,130
660000,1319.99999998261,-3392464.6688861735,300.36308832324426,130
662500,1324.9999999824918,-3392391.3944101334,300.82399806459506,130
665000,1329.9999999823735,-3393373.533092696,299.60200521716064,130
667500,1334.9999999822553,-3390775.37930065,300.60840340543126,130
670000,1339.999999982137,-3388412.594336897,301.01696155016595,130
672500,1344.9999999820188,-3393365.000836959,301.10548107964286,130
675000,1349.9999999819006,-3390448.6747227497,300.47766110948555,130
677500,1354.9999999817824,-3387234.5584706105,299.9335563236488,130
680000,1359.9999999816641,-3391615.926053319,300.6434328987281,130
682500,1364.999999981546,-3387807.4963939134,300.2166151920867,130
685000,1369.9999999814277,-3393756.0032531787,299.53215701044934,130
687500,1374.9999999813094,-3391464.225277763,300.0011018377744,130
690000,1379.9999999811912,-3394205.6499709133,299.50757087568024,130
692500,1384.999999981073,-3391033.5902682543,299.6702885165009,130
695000,1389.9999999809547,-3390373.1771776713,300.7466337383912,130
697500,1394.9999999808365,-3390673.181178067,300.4586517712311,130
700000,1399.9999999807183,-3390405.289397968,300.8167285898928,130
702500,1404.9999999806,-3390971.7535692267,299.28083955259916,130
705000,1409.9999999804818,-3390965.461724531,299.46753918764665,130
707500,1414.9999999803636,-3392578.614341542,300.5494419250091,130
710000,1419.9999999802453,-3387300.8823462,299.9291881108898,130
712500,1424.999999980127,-3393246.7011097856,300.15686694560065,130
715000,1429.9999999800089,-3392506.2512478866,299.4221087054107,130
717500,1434.9999999798906,-3392193.7306497097,300.812018516354,130
720000,1439.9999999797724,-3392446.425513426,299.73790297147434,130
722500,1444.9999999796541,-3393453.4706465974,299.71373706551475,130
725000,1449.999999979536,-3394970.505671466,299.7433781780318,130
727500,1454.9999999794177,-3395737.277933264,300.5335782894173,130
730000,1459.9999999792994,-3389615.043259334,298.9557563162374,130
732500,1464.9999999791812,-3391842.212554304,301.42229901130503,130
735000,1469.999999979063,-3393382.9558188953,300.73144464765676,130
737500,1474.9999999789447,-3389265.448708089,300.8641467296835,130
740000,1479.9999999788265,-3394128.010932736,300.829257518025,130
742500,1484.9999999787083,-3392577.3819850143,299.22618773760695,130
745000,1489.99999997859,-3393176.3539925516,300.8857540041126,130
747500,1494.9999999784718,-3392193.60589212,299.0819606605711,130
750000,1499.9999999783536,-3390122.1239675432,299.8237855131696,130
752500,1504.9999999782353,-3390913.176697133,299.8942430146851,130
755000,1509.999999978117,-3392040.25365765,300.0180801046509,130
757500,1514.9999999779989,-3393275.3730643988,299.8141985247786,130
760000,1519.9999999778806,-3393574.4255827665,299.79849192768916,130
762500,1524.9999999777624,-3391789.532491822,299.81897940841014,130
765000,1529.9999999776442,-3391259.563089745,298.88662338061044,130
767500,1534.999999977526,-3391379.754985841,300.1046374973573,130
770000,1539.9999999774077,-3393491.919464195,300.13767075966547,130
772500,1544.9999999772895,-3393815.424663525,299.8731342388489,130
775000,1549.9999999771712,-3391078.5473235287,299.5383384073749,130
777500,1554.999999977053,-3385986.643088961,299.8102791695352,130
780000,1559.9999999769348,-3390122.235155143,300.22253989904164,130
782500,1564.9999999768165,-3390544.789493084,300.3113599842359,130
785000,1569.9999999766983,-3391949.730878068,299.90385361721576,130
787500,1574.99999997658,-3393397.9432158526,299.788948021866,130
790000,1579.9999999764618,-3394340.272638412,299.93040289395566,130
792500,1584.9999999763436,-3389657.650958877,300.0668861975029,130
795000,1589.9999999762254,-3389796.275421094,301.05420241383825,130
797500,1594.9999999761071,-3393369.262397306,300.13103890787966,130
800000,1599.9999999759889,-3391618.6098931413,299.635097561209,130
802500,1604.9999999758707,-3387689.194787886,302.13483115056545,130
805000,1609.9999999757524,-3391334.183090007,300.64058170643074,130
807500,1614.9999999756342,-3390254.071774695,301.6405385685777,130
810000,1619.999999975516,-3392842.913362043,300.3682285162476,130
812500,1624.9999999753977,-3392127.388147099,300.50633275366874,130
815000,1629.9999999752795,-3390098.126808364,299.9935843035022,130
817500,1634.9999999751612,-3389799.5838881023,300.73681924086645,130
820000,1639.999999975043,-3388666.669721747,300.97579571470317,130
822500,1644.9999999749248,-3392145.699739257,301.0903562387967,130
825000,1649.9999999748065,-3390760.544269804,299.49305479670505,130
827500,1654.9999999746883,-3391690.8202874977,299.47040804974444,130
830000,1659.99999997457,-3389551.753716016,299.2062548940304,130
832500,1664.9999999744518,-3389682.2718074378,300.1311583935978,130
835000,1669.9999999743336,-3391484.947946161,299.56311296506317,130
837500,1674.9999999742154,-3393895.636812255,299.23145276987026,130
840000,1679.9999999740971,-3390156.7178724296,299.99648927629124,130
842500,1684.999999973979,-3391577.560395077,300.52937679826726,130
845000,1689.9999999738607,-3392477.3407585993,300.7916877974371,130
847500,1694.9999999737424,-3391180.49180598,299.3696338912415,130
850000,1699.9999999736242,-3390457.5168169104,299.4225937504504,131
852500,1704.999999973506,-3392073.773724042,300.0300719061649,131
855000,1709.9999999733877,-3389411.0661775507,301.1915333612629,131
857500,1714.9999999732695,-3391155.611800812,299.70369493455047,131
860000,1719.9999999731513,-3388409.654123403,299.9580423535798,131
862500,1724.999999973033,-3389602.8171243407,300.22990974884857,131
865000,1729.9999999729148,-3393518.9047011677,300.47445841824236,131
867500,1734.9999999727966,-3391775.2243524604,299.8303315160792,131
870000,1739.9999999726783,-3392698.7467697617,300.7111201543815,131
872500,1744.99999997256,-3391940.632627202,298.87999376407583,131
875000,1749.9999999724419,-3391464.431334216,300.58932435082676,131
877500,1754.9999999723236,-3391895.7080238406,300.8802797804947,131
880000,1759.9999999722054,-3394345.134541182,300.69415945368024,131
882500,1764.9999999720872,-3392414.6239845194,301.6779474586362,131
885000,1769.999999971969,-3393865.463349933,300.96928664127387,131
887500,1774.9999999718507,-3392041.132807303,300.5059899281196,131
890000,1779.9999999717324,-3392044.066319097,300.2240379510775,131
892500,1784.9999999716142,-3390516.826062029,301.10771623050545,131
895000,1789.999999971496,-3391977.912373686,299.8833905586087,131
897500,1794.9999999713777,-3391188.580536263,300.63272543793545,131
900000,1799.9999999712595,-3392340.469554357,299.9839990755224,131
902500,1804.9999999711413,-3387351.4279522393,298.88176780635996,131
905000,1809.999999971023,-3392812.9756347537,299.3284747793427,131
907500,1814.9999999709048,-3391259.186114298,300.06540643583077,131
910000,1819.9999999707866,-3388857.3320688214,300.55047452983064,131
912500,1824.9999999706683,-3391676.538735157,299.7081951935776,131
915000,1829.99999997055,-3392657.020683326,299.8119890939804,131
917500,1834.9999999704319,-3392326.6561953314,300.016395337276,131
920000,1839.9999999703136,-3392094.402688643,300.45150665542127,131
922500,1844.9999999701954,-3391010.629201794,300.74161624000965,131
925000,1849.9999999700772,-3391216.78273122,300.09057733214627,131
927500,1854.999999969959,-3390838.356428826,300.43385225743987,130
930000,1859.9999999698407,-3391970.5576218423,300.8260337806559,130
932500,1864.9999999697225,-3390480.2609203905,301.121303888357,131
935000,1869.9999999696042,-3389192.1708047837,300.47448868254503,131
937500,1874.999999969486,-3392249.0729843453,299.6369450082972,131
940000,1879.9999999693678,-3392975.1395029873,301.1391784951671,131
942500,1884.9999999692495,-3392805.5161690693,300.4330060511068,131
945000,1889.9999999691313,-3391726.9844436105,299.42756827759365,131
947500,1894.999999969013,-3391008.7585792597,299.18429599500024,131
950000,1899.9999999688948,-3394678.897824513,300.4058396346944,131
952500,1904.9999999687766,-3389520.003132779,299.38997408187026,131
955000,1909.9999999686584,-3392056.315088192,300.7243449011074,131
957500,1914.9999999685401,-3391442.0445995703,300.24383675019186,131
960000,1919.999999968422,-3390418.436278764,300.69919333365374,131
962500,1924.9999999683037,-3394035.2009562124,300.4905125945158,131
965000,1929.9999999681854,-3391962.701359028,299.67231761013244,131
967500,1934.9999999680672,-3390882.6597418264,300.5205229372278,131
970000,1939.999999967949,-3389454.4804028403,301.1567316405554,131
972500,1944.9999999678307,-3389785.258183215,298.93689061158256,131
975000,1949.9999999677125,-3390158.254623335,299.82410530319515,131
977500,1954.9999999675942,-3394984.672745755,300.377752022835,131
980000,1959.999999967476,-3393757.116128983,300.72924116777534,131
982500,1964.9999999673578,-3397037.4844816234,300.9286260988935,131
985000,1969.9999999672395,-3391243.681335468,298.8618452999749,131
987500,1974.9999999671213,-3394076.067403743,299.9486372532907,131
990000,1979.999999967003,-3393032.7098634336,300.43027275464146,131
992500,1984.9999999668848,-3390286.3766651805,301.19580298532117,131
995000,1989.9999999667666,-3390243.4139273874,300.2576628404453,131
997500,1994.9999999666484,-3391946.4981068447,299.70235308804354,131
1000000,1999.9999999665301,-3389238.6693215594,301.6834295000944,131
1002500,2004.999999966412,-3388218.4038389325,301.18967512184605,131
1005000,2009.9999999662937,-3387972.6254599355,299.92583673154274,131
1007500,2014.9999999661754,-3392370.5244796146,299.95955445994593,131
