#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
812500,1624.9999999753977,-3096674.7970172036,299.54619670078415,136
815000,1629.9999999752795,-3097623.4297982547,300.28160031497924,136
817500,1634.9999999751612,-3095185.778274473,300.30916663488057,136
820000,1639.999999975043,-3098526.5236981697,299.6477972114572,136
822500,1644.9999999749248,-3093197.928560622,300.0246957152102,136
825000,1649.9999999748065,-3098134.1289888527,301.4794375958234,136
827500,1654.9999999746883,-3098792.8007218204,300.04829057448427,136
830000,1659.99999997457,-3099572.291721532,301.17857265591977,136
832500,1664.9999999744518,-3096308.984279318,299.0891729779429,136
835000,1669.9999999743336,-3097751.483578775,298.6786665973921,136
837500,1674.9999999742154,-3096976.4489082806,299.3875292659395,136
840000,1679.9999999740971,-3097778.957260078,300.9753211177975,136
842500,1684.999999973979,-3097514.9559634235,301.0986651544432,136
845000,1689.9999999738607,-3098789.6297774,299.2840059880971,136
847500,1694.9999999737424,-3098370.0938388593,300.9166075830572,136
850000,1699.9999999736242,-3098545.9453652855,300.73576338908794,136
852500,1704.999999973506,-3093497.5305484775,299.6571959112042,136
855000,1709.9999999733877,-3095692.8082261886,300.35542963096833,136
857500,1714.9999999732695,-3096723.5067890827,300.32854900166893,136
860000,1719.9999999731513,-3094447.030025702,301.12270622223656,136
862500,1724.999999973033,-3093755.177118806,299.89879284634515,136
865000,1729.9999999729148,-3095456.4497380834,300.3362377851883,136
867500,1734.9999999727966,-3097749.892596638,300.70642659926574,136
870000,1739.9999999726783,-3096341.7186080012,300.31439567404186,136
872500,1744.99999997256,-3098951.508413542,299.84791392891435,136
875000,1749.9999999724419,-3094345.7662013657,300.08765521822227,136
877500,1754.9999999723236,-3097319.9897294026,299.48057306896385,136
880000,1759.9999999722054,-3098232.731954368,300.69511029142154,136
882500,1764.9999999720872,-3096483.8422835786,299.6752041415682,136
885000,1769.999999971969,-3095184.9062156025,300.95129478151324,136
887500,1774.9999999718507,-3095394.7608390898,299.69173843297835,136
890000,1779.9999999717324,-3093953.297154382,300.33514612476677,136
892500,1784.9999999716142,-3098712.8130852617,299.94999141704454,136
895000,1789.999999971496,-3096151.616861105,300.56145197275276,136
897500,1794.9999999713777,-3098675.5922266357,300.74211712921925,136
900000,1799.9999999712595,-3094468.6131946836,301.1850408924642,136
902500,1804.9999999711413,-3100022.294944091,299.4461822971089,136
905000,1809.999999971023,-3098475.7008946408,299.08755119067513,136
907500,1814.9999999709048,-3095273.1989091113,300.240648944451,136
910000,1819.9999999707866,-3099427.810061777,299.77983922289116,136
912500,1824.9999999706683,-3099264.984390784,299.38323181234176,136
915000,1829.99999997055,-3097861.4449326806,298.9688570021699,136
917500,1834.9999999704319,-3096168.7925912123,299.57069701637175,136
920000,1839.9999999703136,-3094342.979664564,300.1176975220505,136
922500,1844.9999999701954,-3094041.486712778,300.4318149356363,136
925000,1849.9999999700772,-3095738.575859826,300.86725758633725,136
927500,1854.999999969959,-3098618.839677248,300.8737266648664,136
930000,1859.9999999698407,-3093913.5979108475,300.6229815371838,136
932500,1864.9999999697225,-3097105.4904480465,299.22956546074846,136
935000,1869.9999999696042,-3095170.2024580184,299.4614796308425,136
937500,1874.999999969486,-3095308.076632131,299.65728741697666,136
940000,1879.9999999693678,-3096200.172150407,300.18964428733995,136
942500,1884.9999999692495,-3095049.686479224,300.62956930375606,136
945000,1889.9999999691313,-3099299.9435928427,300.0687142929282,136
947500,1894.999999969013,-3097107.231645774,300.1559492910893,136
950000,1899.9999999688948,-3093836.2798196655,299.58981922804355,136
952500,1904.9999999687766,-3098652.3591632955,299.37553060168307,136
955000,1909.9999999686584,-3098678.485747697,300.36344811031364,136
957500,1914.9999999685401,-3097515.023358563,301.43100342012946,136
960000,1919.999999968422,-3097380.757636212,300.3195315894505,136
962500,1924.9999999683037,-3097647.0181810744,300.48865182538617,136
965000,1929.9999999681854,-3097020.90021115,300.47720481797546,136
967500,1934.9999999680672,-3095306.862568373,301.08137731343675,136
970000,1939.999999967949,-3099021.9914733116,300.7829611918672,136
972500,1944.9999999678307,-3095414.490346048,300.7216738170553,136
975000,1949.9999999677125,-3098758.627340339,300.4354981770224,136
977500,1954.9999999675942,-3096767.0424684845,301.2706707057391,136
980000,1959.999999967476,-3097117.467525756,299.5357339676755,136
982500,1964.9999999673578,-3097735.361628309,299.891292401635,136
985000,1969.9999999672395,-3098405.6907230616,300.8768813333504,136
987500,1974.9999999671213,-3098080.971789904,300.08057193784106,136
990000,1979.999999967003,-3094269.606603902,299.0225416714328,136
992500,1984.9999999668848,-3094609.3158066683,301.61458598105855,136
995000,1989.9999999667666,-3093878.456804741,299.669574849212,136
997500,1994.9999999666484,-3097043.0450416673,300.005255928063,136
1000000,1999.9999999665301,-3096067.551532861,299.17833247014437,136
1002500,2004.999999966412,-3096950.90164244,300.10025676070484,136
1005000,2009.9999999662937,-3096887.966024069,300.37300090029083,136
1007500,2014.9999999661754,-3093688.6023311317,300.24094546616016,136
1010000,2019.9999999660572,-3097474.1376679502,300.08941372328326,136
1012500,2024.999999965939,-3095575.337842703,299.2957064311567,136
1015000,2029.9999999658207,-3097548.6532412805,299.73578673625616,136
1017500,2034.9999999657025,-3098908.8308762256,300.8626017027108,136
1020000,2039.9999999655843,-3095731.784582315,300.7127232546369,136
1022500,2044.999999965466,-3095280.88453497,299.7081709368793,136
1025000,2049.999999965348,-3093569.678795412,300.64061678056567,136
1027500,2054.9999999652296,-3095418.497712506,300.3516607716336,136
1030000,2059.9999999651113,-3098074.221066594,300.7269691642951,136
1032500,2064.999999964993,-3097855.4242364727,300.8026991174801,136
1035000,2069.999999964875,-3095499.9989758637,299.96335242586554,136
1037500,2074.9999999647566,-3096888.274407355,302.20099276565054,136
1040000,2079.9999999646384,-3096054.786618544,300.5119178949722,136
1042500,2084.99999996452,-3095624.4682987947,300.32423181525434,136
1045000,2089.999999964402,-3096819.184185449,299.77649667843065,136
1047500,2094.9999999642837,-3094354.8602379523,299.99160348813564,136
1050000,2099.9999999641655,-3093794.071561901,300.4682270268821,136
1052500,2104.999999964047,-3090363.249207817,299.5148535566005,136
1055000,2109.999999963929,-3097526.7899642084,300.7768042624562,136
1057500,2114.9999999638108,-3096626.6027229615,300.590981991923,136
1060000,2119.9999999636925,-3094924.6508380193,300.03141156547247,136
1062500,2124.9999999635743,-3094301.2375439946,299.9456342346263,136
1065000,2129.999999963456,-3095309.9048766587,300.6499620298252,136
1067500,2134.999999963338,-3098359.6025727782,300.73369772422365,136
1070000,2139.9999999632196,-3097754.9517369065,300.83854386351567,136
1072500,2144.9999999631013,-3095765.1413224973,300.8245403623032,136
1075000,2149.999999962983,-3096506.335274942,300.83238669760624,136
1077500,2154.999999962865,-3097583.366740074,299.20408196109287,136
1080000,2159.9999999627466,-3094771.24297913,299.976662110141,136
1082500,2164.9999999626284,-3096954.500256162,300.58467313319954,136
1085000,2169.99999996251,-3096775.520720873,300.68259918116945,136
1087500,2174.999999962392,-3094072.3761665,300.0058988863032,136
1090000,2179.9999999622737,-3096561.3265063837,301.00516689546225,136
1092500,2184.9999999621555,-3097647.625226626,300.03849204103346,136
1095000,2189.9999999620372,-3096009.237204371,301.06764005473343,136
1097500,2194.999999961919,-3097416.6305457484,301.42172403344387,136
1100000,2199.9999999618008,-3096985.3314946294,301.1932409245479,136
1102500,2204.9999999616825,-3098166.1017762013,300.48259535731717,136
1105000,2209.9999999615643,-3099744.846074609,301.23809284124735,136
1107500,2214.999999961446,-3096367.8921213746,300.4257447807236,136
1110000,2219.999999961328,-3096029.2818038967,301.2175880888704,136
1112500,2224.9999999612096,-3096154.1160704624,299.61385035340305,136
1115000,2229.9999999610914,-3095180.67711043,301.01726019242375,136
1117500,2234.999999960973,-3095618.6336450223,300.7201163665771,136
1120000,2239.999999960855,-3097221.4657374993,299.38742502943177,136
1122500,2244.9999999607367,-3096312.827107331,300.8930479346415,136
1125000,2249.9999999606184,-3094766.4042411763,300.8210014099557,136
1127500,2254.9999999605,-3096717.516486654,300.6913158958388,136
1130000,2259.999999960382,-3096448.534421077,299.15218682085504,136
1132500,2264.9999999602637,-3096405.5311221927,299.956011128607,136
1135000,2269.9999999601455,-3099698.9650307465,299.97704317292425,136
1137500,2274.9999999600273,-3099912.0434631035,299.73235291932207,136
1140000,2279.999999959909,-3097390.514757633,301.13772928390836,136
1142500,2284.999999959791,-3098873.3990380093,300.41927670963446,136
1145000,2289.9999999596726,-3095929.3564162944,300.0439455509905,136
1147500,2294.9999999595543,-3096102.9769337587,300.40922152543624,136
1150000,2299.999999959436,-3096815.3800456487,300.3966064638114,136
1152500,2304.999999959318,-3095122.5920146927,300.2138922239593,136
1155000,2309.9999999591996,-3095569.5391398594,301.03800543732905,136
1157500,2314.9999999590814,-3096089.2811721917,300.04063116490977,136
1160000,2319.999999958963,-3097764.907148633,300.7861838395582,136
1162500,2324.999999958845,-3095469.9579405896,299.42520164881705,136
